PROVINCIE;BEVOEGD GEZAG NUMMER;INSTELLINGSCODE;VESTIGINGSCODE;VESTIGINGSNAAM;STRAATNAAM;HUISNUMMER-TOEVOEGING;POSTCODE;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;DENOMINATIE;TELEFOONNUMMER;INTERNETADRES;STRAATNAAM CORRESPONDENTIEADRES;HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES;POSTCODE CORRESPONDENTIEADRES;PLAATSNAAM CORRESPONDENTIEADRES;NODAAL GEBIED CODE;NODAAL GEBIED NAAM;RPA-GEBIED CODE;RPA-GEBIED NAAM;WGR-GEBIED CODE;WGR-GEBIED NAAM;COROPGEBIED CODE;COROPGEBIED NAAM;ONDERWIJSGEBIED CODE;ONDERWIJSGEBIED NAAM;RMC-REGIO CODE;RMC-REGIO NAAM;VAKANTIEREGIO
Flevoland;41632;23UT;23UT00;Gereformeerde Basisschool;Almerelaan;18;8321 JB;URK;0184;URK;Gereformeerd vrijgemaakt;0527684445;www.gbs-devuurbaak.nl;Postbus;191;8320 AD;URK;17;Noordoostpolder;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
Flevoland;41676;14QC;14QC00;Montessorischool Almere Stad;Randstad 22;113-B;1316 BW;ALMERE;0034;ALMERE;Openbaar;0365376591;www.montessorischoolstad.nl;Randstad 22;113-B;1316 BW;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;14QC;14QC02;Montessorischool Almere Stad;Contrabasweg;38;1312 LL;ALMERE;0034;ALMERE;Openbaar;0365364065;www.montessorischoolstad.nl;Contrabasweg;38;1312 LL;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;16KK;16KK00;Basisschool De Polderhof;Buitenhof;93;1354 GR;ALMERE;0034;ALMERE;Openbaar;0365310271;www.polderhof.asg-almere.nl;Buitenhof;93;1354 GR;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;16ML;16ML00;Basisschool Klaverweide;Rietmeent;136;1357 CM;ALMERE;0034;ALMERE;Openbaar;0365312333;www.klaverweide.asg-almere.nl;Rietmeent;136;1357 CM;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;16OC;16OC00;Openbare Basisschool De Flierefluiter;Bosgouw;235;1352 GW;ALMERE;0034;ALMERE;Openbaar;0365491563;www.flierefluiter.asg-almere.nl;Postbus;50132;1305 AC;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;16UK;16UK00;Openbare Basisschool Aquamarijn;Meerveldplein;4;1359 HM;ALMERE;0034;ALMERE;Openbaar;0365317155;www.aquamarijn.asg-almere.nl;Postbus;50269;1305 AG;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;16YS;16YS00;Basisschool het Samenspel;Amsterdamweg;11;1324 RL;ALMERE;0034;ALMERE;Openbaar;0365330514; ;Amsterdamweg;11;1324 RL;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;16YS;16YS01;Basisschool het Samenspel;Leeuwardenplein;34;1324 BH;ALMERE;0034;ALMERE;Openbaar;0365330514;www.flevoschool.asg-almere.nl;Leeuwardenplein;34;1324 BH;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;16ZG;16ZG00;Openbare Basisschool De Achtbaan;Dordrechtplein;2;1324 VD;ALMERE;0034;ALMERE;Openbaar;0367670540;www.achtbaan.asg-almere.nl;Dordrechtplein;2;1324 VD;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;16ZX;16ZX00;Openbare Basisschool De Kameleon;Lingestraat;34;1316 CS;ALMERE;0034;ALMERE;Openbaar;0365332686;www.kameleon.asg-almere.nl;Lingestraat;34;1316 CS;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;17AV;17AV00;Basisschool De Argonaut;Zaagvisplantsoen;32;1317 HP;ALMERE;0034;ALMERE;Openbaar;0365334863;www.argonaut.asg-almere.nl;Zaagvisplantsoen;32;1317 HP;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;17DA;17DA00;Openbare basisschool Digitalis;Rolklaverpad;30;1314 PE;ALMERE;0034;ALMERE;Openbaar;0367670410;www.digitalis.asg-almere.nl;Rolklaverpad;30;1314 PE;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;17DA;17DA03;Openbare basisschool Digitalis;Rolklaverpad;29;1314 PD;ALMERE;0034;ALMERE;Openbaar; ;www.digitalis.asg-almere.nl;Rolklaverpad;29;1314 PD;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;17DK;17DK00;De Tjasker;Buitenkruierstraat;2;1333 EB;ALMERE;0034;ALMERE;Openbaar;0365321041;www.tjasker.asg.nl;Buitenkruierstraat;2;1333 EB;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;17DV;17DV00;Basisschool De Kring;Wipmolenweg;50;1333 GS;ALMERE;0034;ALMERE;Openbaar;0365321030;www.kring.asg.nl;Wipmolenweg;50;1333 GS;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;17MH;17MH00;Openbare Basisschool De Architect;C. van Eesterenplein;1;1333 KM;ALMERE;0034;ALMERE;Openbaar;0367670630;www.architect.asg-almere.nl;C. van Eesterenplein;1;1333 KM;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;21KO;21KO00;Openbare basisschool De Heliotroop;Beemdgrasstraat;12;1313 CM;ALMERE;0034;ALMERE;Openbaar;0367670460;www.deheliotroop.nl;Beemdgrasstraat;12;1313 CM;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;21ND;21ND00;Basisschool Vuurvogel;Ravelplantsoen;5;1323 ET;ALMERE;0034;ALMERE;Openbaar;0365360465;www.vuurvogel.asg.nl;Ravelplantsoen;5;1323 ET;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;22KP;22KP00;Openbare Basisschool Het Spectrum;Regenboogweg;47;1339 ET;ALMERE;0034;ALMERE;Openbaar;0365352222;www.spectrum-almere.nl;Regenboogweg;47;1339 ET;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;23EU;23EU00;Openbare Basisschool Bommelstein;Markiezenhofstraat;62;1333 TS;ALMERE;0034;ALMERE;Openbaar;0324099448;www.bommelstein.asg-almere.nl;Markiezenhofstraat;62;1333 TS;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;23ZX;23ZX00;Openbare Basisschool Polygoon;Hollywoodlaan;109;1325 KA;ALMERE;0034;ALMERE;Openbaar;0365376556;www.polygoon.asg-almere.nl;Hollywoodlaan;109;1325 KA;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;23ZY;23ZY00;Openbare Basisschool Syncope;Kornetstraat;19;1312 XE;ALMERE;0034;ALMERE;Openbaar;0365361277;www.obssyncope.nl;Kornetstraat;19;1312 XE;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;24MR;24MR00;Openbare Basisschool de Albatros;Edelhertweg;85;1338 EB;ALMERE;0034;ALMERE;Openbaar;0365328971; ;Edelhertweg;85;1338 EB;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;25KV;25KV00;Openbare Basisschool de Zevensprong;Danslaan;74;1326 PL;ALMERE;0034;ALMERE;Openbaar;0365491563;www.zevensprong.asg-almere.nl;Danslaan;74;1326 PL;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;26AB;26AB00;Openbare Basisschool Aurora;Aprilstraat;105;1335 BL;ALMERE;0034;ALMERE;Openbaar;0365356077;www.aurora.asg-almere.nl;Aprilstraat;105;1335 BL;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;26PD;26PD00;Openbare Basisschool Het Palet;Johan Jongkindstraat;26;1318 LW;ALMERE;0034;ALMERE;Openbaar;0365353033;www.hetpaletalmere.nl;Johan Jongkindstraat;26;1318 LW;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;26PE;26PE00;Openbare Basisschool De Egelantier;Pieter van Damstraat;38;1335 PG;ALMERE;0034;ALMERE;Openbaar;0365296818; ;Pieter van Damstraat;38;1335 PG;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;26PF;26PF00;OBS Letterland;A. Roland Holststraat;58;1321 RX;ALMERE;0034;ALMERE;Openbaar;0365360566;www.letterland.nl;A. Roland Holststraat;58;1321 RX;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;26PH;26PH00;OBS De Archipel;Maldivenweg;45;1339 PP;ALMERE;0034;ALMERE;Openbaar;0365214791;www.archipel.asg-almere.nl;Maldivenweg;45;1339 PP;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;26ZZ;26ZZ00;Openbare Basisschool Caleidoscoop;Walt Disneyplantsoen;72;1325 SX;ALMERE;0034;ALMERE;Openbaar;0365353419; ;Walt Disneyplantsoen;72;1325 SX;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;27NU;27NU00;OBS De Compositie;Chagallweg;10;1328 LE;ALMERE;0034;ALMERE;Openbaar;0367671573;www.compositie.asg-almere.nl;Chagallweg;10;1328 LE;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;27UB;27UB00;Openbare Basisschool Het Meesterwerk;El Grecostraat;171;1328 ST;ALMERE;0034;ALMERE;Openbaar;0365239002;www.hetmeesterwerk.nl;El Grecostraat;171;1328 ST;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;27YN;27YN00;De Ontdekking;Kraaiennest;6;1319 DA;ALMERE;0034;ALMERE;Openbaar;0365487050;www.obsdeontdekking.nl;Kraaiennest;6;1319 DA;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;28AM;28AM00;Het Avontuur;Catootjepad;6;1336 JG;ALMERE;0034;ALMERE;Openbaar;0365406363;www.avontuur.asg-almere.nl;Catootjepad;6;1336 JG;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;30AJ;30AJ00;Columbusschool;Marco Poloroute;56;1363 LA;ALMERE;0034;ALMERE;Openbaar;0367670150;www.columbusschool.asg-almere.nl;Marco Poloroute;56;1363 LA;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;31AZ;31AZ00;Algemeen Bijzondere Basisschool Het Universum;Max Planckstraat;74;1341 DA;ALMERE;0034;ALMERE;Algemeen bijzonder;0367671562;www.universum.asg-almere.nl;Max Planckstraat;74;1341 DA;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;31DJ;31DJ00;Openbare Basisschool De Zeeraket;Monacostraat;50;1363 CG;ALMERE;0034;ALMERE;Openbaar;0367670221;www.dezeeraket.asg-almere.nl;Monacostraat;50;1363 CG;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;31FT;31FT00;Odyssee;Boreasplein;2;1363 SM;ALMERE;0034;ALMERE;Algemeen bijzonder;0643010569;www.odyssee.asg.nl;Boreasplein;2;1363 SM;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;31TB;31TB00;Montessori Campus 0-18 (primair onderwijs);Rosalind Franklinweg;4;1341 HZ;ALMERE;0034;ALMERE;Openbaar; ;www.montessoricampus.nl;Rosalind Franklinweg;4;1341 HZ;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41676;32CJ;32CJ00;De Pauw;Burchard de Volderstraat;19;1349 HJ;ALMERE;0034;ALMERE;Bijzonder;0367676888;https://depauw.asg.nl;Burchard de Volderstraat;19;1349 HJ;ALMERE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;41813;06DE;06DE00;Openbare Basisschool 'T Wold;Flevoweg;68;3891 CB;ZEEWOLDE;0050;ZEEWOLDE;Openbaar;0365221501;www.hetwold.nl;Flevoweg;68;3891 CB;ZEEWOLDE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;17;Noordwest-Veluwe;Midden
Flevoland;41813;11BL;11BL00;Openbare Basisschool De Dukdalf;Beursplein;6;8253 EA;DRONTEN;0303;DRONTEN;Openbaar;0321382858;www.dedukdalf.net;Beursplein;6;8253 EA;DRONTEN;18;Zwolle;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
Flevoland;41813;11OD;11OD00;Openbare basisschool Aquamarijn;De Ketting;16;8251 LD;DRONTEN;0303;DRONTEN;Openbaar;0321382918;www.obsaquamarijn.nl;De Ketting;16;8251 LD;DRONTEN;18;Zwolle;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
Flevoland;41813;11ZL;11ZL00;Samenwerkingsschool De Brandaris;Westland;6;8251 VX;DRONTEN;0303;DRONTEN;Openbaar;0321316066;www.debrandaris.net;Postbus;405;8250 AK;DRONTEN;18;Zwolle;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
Flevoland;41813;12IX;12IX00;Daltonschool De Schatkamer;Akkerhof;1;8256 BK;BIDDINGHUIZEN;0303;DRONTEN;Openbaar;0321331502;www.daltonschooldeschatkamer.nl;Akkerhof;1;8256 BK;BIDDINGHUIZEN;18;Zwolle;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
Flevoland;41813;12RH;12RH00;Openbare Basisschool De Duykeldam;De Lange Streek;30;8255 AR;SWIFTERBANT;0303;DRONTEN;Openbaar;0321321417;www.duykeldam.nl;De Lange Streek;30;8255 AR;SWIFTERBANT;18;Zwolle;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
Flevoland;41813;21NF;21NF00;Samenwerkingsschool Het Wilgerys;Lancasterdreef;65;8251 TJ;DRONTEN;0303;DRONTEN;Openbaar;0321315904;www.hetwilgerijs.nl;Lancasterdreef;65;8251 TJ;DRONTEN;18;Zwolle;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
Flevoland;41813;22JI;22JI00;De Wetering;De Verbeelding;27;3892 HZ;ZEEWOLDE;0050;ZEEWOLDE;Openbaar;0365223671;www.obsdewetering.nl;De Verbeelding;27;3892 HZ;ZEEWOLDE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;17;Noordwest-Veluwe;Midden
Flevoland;41813;23BP;23BP00;Openbare Basisschool Flevosprong;De Barrage;2;8252 GW;DRONTEN;0303;DRONTEN;Openbaar;0321318524;www.flevosprong.nl;Postbus;239;8250 AE;DRONTEN;18;Zwolle;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
Flevoland;41813;29XH;29XH00;Openbare Basisschool Panta Rhei;Gedempte Gracht;17;3894 BA;ZEEWOLDE;0050;ZEEWOLDE;Openbaar;0365226303;www.obspantarhei.eu;Postbus;66;3890 AB;ZEEWOLDE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;17;Noordwest-Veluwe;Midden
Flevoland;42523;30FX;30FX00;Kaleidoscoop;Gedempte Gracht;25;3894 BA;ZEEWOLDE;0050;ZEEWOLDE;Interconfessioneel;0365234593;www.icbkaleidoscoop.nl;Gedempte Gracht;25;3894 BA;ZEEWOLDE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;17;Noordwest-Veluwe;Midden
Flevoland;42552;15PG;15PG00;De Vuurtoren;Middelgronden;17;8223 ZL;LELYSTAD;0995;LELYSTAD;Openbaar;0320221768;www.obsdevuurtoren.nl;Middelgronden;17;8223 ZL;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42552;15WK;15WK00;De Regenboog;Voorhof;4;8212 CA;LELYSTAD;0995;LELYSTAD;Openbaar;0320226181;www.regenboog-lelystad.nl;Voorhof;4;8212 CA;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42552;16AK;16AK00;De Windroos;Karveel 22;28;8231 BG;LELYSTAD;0995;LELYSTAD;Openbaar;0320221451;www.obs-dewindroos.nl;Karveel 22;28;8231 BG;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42552;16CA;16CA00;De Lepelaar;Kempenaar 14;58;8231 VW;LELYSTAD;0995;LELYSTAD;Openbaar;0320240583; ;Kempenaar 14;58;8231 VW;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42552;16DM;16DM00;Openbare Basisschool De Optimist;Schor;5;8224 CM;LELYSTAD;0995;LELYSTAD;Openbaar;0320767690;www.obs-deoptimist.nl;Schor;5;8224 CM;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42552;16GB;16GB00;De Boeier;Karveel 49;19;8242 VS;LELYSTAD;0995;LELYSTAD;Openbaar;0320222178;www.obsboeier.nl;Karveel 49;19;8242 VS;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42552;16HL;16HL00;De Albatros;Kogge 02;25;8242 AL;LELYSTAD;0995;LELYSTAD;Openbaar;0320240672; ;Kogge 02;25;8242 AL;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42552;16IV;16IV00;De Meander;Pauwenburg;4;8226 TA;LELYSTAD;0995;LELYSTAD;Openbaar;0320240521;www.demeander.eu;Pauwenburg;4;8226 TA;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42552;16KA;16KA00;De Grundel;Gondel 22;17;8243 CA;LELYSTAD;0995;LELYSTAD;Openbaar;0320222422;www.obsdegrundel.nl;Gondel 22;17;8243 CA;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42552;16MD;16MD00;De Driemaster;Wold 15;73;8225 AG;LELYSTAD;0995;LELYSTAD;Openbaar;0320243434;driemaster.klaskompas.nl/;Wold 15;73;8225 AG;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42552;16NB;16NB00;De Tjotter;Kennemerland;19;8245 ER;LELYSTAD;0995;LELYSTAD;Openbaar;0320250153;www.obs-de-tjotter.nl;Kennemerland;19;8245 ER;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42552;16NU;16NU00;De Finnjol;Jol 24;54;8243 GR;LELYSTAD;0995;LELYSTAD;Openbaar;0320243424;www.basisschooldefinnjol.nl;Jol 24;54;8243 GR;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42552;16UD;16UD00;De Triangel;Buizerdweg;27;8245 AA;LELYSTAD;0995;LELYSTAD;Openbaar;0320250103;https://www.obs-de-triangel.nl/;Buizerdweg;27;8245 AA;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42552;16XS;16XS00;De Tjalk;Tjalk 29;41;8232 LT;LELYSTAD;0995;LELYSTAD;Openbaar;0320250445;www.daltontjalklelystad.nl;Tjalk 29;41;8232 LT;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42552;16YM;16YM00;De Brink;Griend 25;18;8225 SC;LELYSTAD;0995;LELYSTAD;Openbaar;0320240444;www.obsdebrink.nl;Griend 25;18;8225 SC;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42552;16ZC;16ZC00;De Poolster;Oostzeestraat;38;8226 BA;LELYSTAD;0995;LELYSTAD;Openbaar;0320250514;www.poolsterlelystad.nl;Oostzeestraat;38;8226 BA;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42552;16ZS;16ZS00;De Sluis;Binnendijk;198;8244 AJ;LELYSTAD;0995;LELYSTAD;Openbaar;0320260919; ;Binnendijk;198;8244 AJ;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42552;31WE;31WE00;Kindcentrum Warande;Haagwinde;2;8245 HW;LELYSTAD;0995;LELYSTAD;Openbaar;0320255959;www.kindcentrumwarande.nl;Haagwinde;2;8245 HW;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42552;32FC;32FC00;Kindcentrum de Pionier;Buizerdweg;27;8245 AA;LELYSTAD;0995;LELYSTAD;Openbaar;0320331130;www.kindcentrumdepionier.nl;Buizerdweg;27;8245 AA;LELYSTAD;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;18;Flevoland;Noord
Flevoland;42600;07EQ;07EQ00;Protestants Christelijke Basisschool De Regenboog;Keteldiep;50;3891 CN;ZEEWOLDE;0050;ZEEWOLDE;Protestants-Christelijk;0365221556;www.pcbsregenboog.nl;Keteldiep;50;3891 CN;ZEEWOLDE;28;Harderwijk;15;Flevoland;18;Flevoland;40;Flevoland;10;Harderwijk-Amersfoort;17;Noordwest-Veluwe;Midden
Flevoland;42600;13ZB;13ZB00;De Tamarisk;Akkerhof;1;8256 BK;BIDDINGHUIZEN;0303;DRONTEN;Protestants-Christelijk;0321331766;www.detamarisk.nl;Postbus;10;8256 ZG;BIDDINGHUIZEN;18;Zwolle;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
Flevoland;42600;14FD;14FD00;Het Zuiderlicht;Langstraat;48;8251 VH;DRONTEN;0303;DRONTEN;Protestants-Christelijk;0321315943;www.zuiderlichtdronten.nl;Langstraat;48;8251 VH;DRONTEN;18;Zwolle;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
Flevoland;42600;14HV;14HV00;Het Kompas;Concourslaan;2;8252 GJ;DRONTEN;0303;DRONTEN;Protestants-Christelijk;0321313235;www.hetkompasdronten.nl;Concourslaan;2;8252 GJ;DRONTEN;18;Zwolle;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
Flevoland;42600;14PU;14PU00;Aan Boord;Lijzijde;23;8251 CW;DRONTEN;0303;DRONTEN;Protestants-Christelijk;0321381710; ;Lijzijde;23;8251 CW;DRONTEN;18;Zwolle;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
Flevoland;42600;15FL;15FL00;De Branding;Zuidsingel;32;8255 CH;SWIFTERBANT;0303;DRONTEN;Protestants-Christelijk;0321321437;www.pcbdebranding.nl;Zuidsingel;32;8255 CH;SWIFTERBANT;18;Zwolle;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
Flevoland;42600;25KG;25KG00;Protestants Christelijke Basisschool De Zevensprong;Beursplein;3;8253 EA;DRONTEN;0303;DRONTEN;Protestants-Christelijk;0321382648;www.pcbdezevensprong.com;Beursplein;3;8253 EA;DRONTEN;18;Zwolle;15;Flevoland;18;Flevoland;40;Flevoland;05;Zwolle-Meppel en omstreken;18;Flevoland;Noord
